Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
0.0,1,10,1,0,407.4696,0,0,1,0
0.043333912,4,10,1,0,2189.8162,0,0,1,0
0.089656812,2,12,0,1,1603.9122,0,1,0,0
0.039954281,1,15,0,1,2013.3792,0,1,0,0
0.087854925,1,34,0,2,95.8752,1,0,0,0
0.149404057,3,21,0,0,774.9912,1,0,0,0
0.0268952,2,17,0,1,2403.538,0,1,0,0
0.065857092,4,10,1,0,4380.2982,0,0,1,0
0.161817014,1,17,0,1,219.714,0,1,0,0
0.082197959,1,32,2,0,729.051,0,1,0,0
0.015335349,2,17,0,1,1393.5194,0,1,0,0
0.00599072,3,17,0,1,5262.4832,0,1,0,0
0.013898123,1,10,1,0,372.848,0,0,1,0
0.078912473,1,34,1,0,3273.7386,0,0,0,1
0.059776237,4,34,1,0,5344.3766,0,0,0,1
0.0,1,32,2,0,303.6048,0,1,0,0
0.297883712,3,21,0,0,314.2576,1,0,0,0
0.022059594,1,21,0,0,276.307,1,0,0,0
0.03532494,1,32,2,0,721.0614,0,1,0,0
0.124967595,2,17,0,1,3467.4864,0,1,0,0
0.062411404,4,22,0,2,5416.9488,0,1,0,0
0.032754431,2,10,1,0,283.6308,0,0,1,0
0.160178832,3,34,0,2,323.5788,1,0,0,0
0.104035148,4,12,0,1,5206.556,0,1,0,0
0.06390019,3,17,0,1,2503.408,0,1,0,0
0.062648111,2,32,2,0,1960.781,0,1,0,0
0.111685868,3,21,0,0,370.1848,1,0,0,0
0.233039817,1,21,0,0,95.8752,1,0,0,0
0.17824575,3,20,1,2,3299.7048,0,1,0,0
0.140241213,3,12,0,1,2684.5056,0,1,0,0
0.0,3,22,0,2,2085.2856,0,1,0,0
0.033935576,4,15,0,1,2210.456,0,1,0,0
0.016516275,1,34,1,0,2187.153,0,0,0,1
0.026537206,1,22,0,2,1049.9666,0,1,0,0
0.015673267,2,15,0,1,2719.793,0,1,0,0
0.089083914,1,21,0,0,56.593,1,0,0,0
0.131152799,1,12,0,1,231.6984,0,1,0,0
0.083109455,3,34,1,0,5734.5354,0,0,0,1
0.045818773,2,32,2,0,1398.18,0,1,0,0
0.044869794,1,15,0,1,1531.34,0,1,0,0
0.0,3,34,0,2,319.584,1,0,0,0
0.04605781,1,20,1,2,633.8416,0,1,0,0
0.030815427,4,21,0,0,1014.6792,1,0,0,0
0.01806055,1,17,0,1,2094.6068,0,1,0,0
0.035205866,3,20,1,2,2386.2272,0,1,0,0
0.076705948,1,15,0,1,780.9834,0,1,0,0
0.089677773,2,22,0,2,1693.7952,0,1,0,0
0.132327406,3,34,0,2,334.2316,1,0,0,0
0.065520388,3,22,0,2,1342.2528,0,1,0,0
0.012518707,3,12,0,1,4916.2672,0,1,0,0
0.050353695,1,12,0,1,1757.712,0,1,0,0
0.110762642,2,34,1,0,1637.868,0,0,0,1
0.045050674,1,34,1,0,1747.725,0,0,0,1
0.083016832,3,12,0,1,2876.256,0,1,0,0
0.0,2,17,0,1,1966.7732,0,1,0,0
0.023983258,2,10,1,0,958.752,0,0,1,0
0.075836522,1,21,0,0,81.2276,1,0,0,0
0.100330684,2,20,1,2,1238.388,0,1,0,0
0.051778173,3,34,0,2,319.584,1,0,0,0
0.022970468,4,15,0,1,4418.2488,0,1,0,0
0.066014596,4,32,2,0,2863.6058,0,1,0,0
0.07429945,4,17,0,1,1845.5976,0,1,0,0
0.131128467,1,20,1,2,1561.9668,0,1,0,0
0.014816356,3,20,1,2,3848.324,0,1,0,0
0.049318315,2,17,0,1,2097.27,0,1,0,0
0.017960492,1,12,0,1,639.168,0,1,0,0
0.035801238,1,10,1,0,559.272,0,0,1,0
0.038606365,2,17,0,1,2770.3938,0,1,0,0
0.008871687,1,10,1,0,295.6152,0,0,1,0
0.125793938,1,34,0,2,37.9506,1,0,0,0
0.058369013,2,10,1,0,1267.0174,0,0,1,0
0.0,1,22,0,2,353.5398,0,1,0,0
0.073269336,1,15,0,1,1118.544,0,1,0,0
0.049677651,4,32,2,0,4655.2736,0,1,0,0
0.031470832,2,20,1,2,1547.3192,0,1,0,0
0.024579432,2,20,1,2,1045.306,0,1,0,0
0.131665479,1,12,0,1,275.6412,0,1,0,0
0.015523707,4,10,1,0,2735.1064,0,0,1,0
0.122475364,3,17,0,1,347.5476,0,1,0,0
0.107891398,3,22,0,2,3817.0314,0,1,0,0
0.128065918,2,15,0,1,1905.5196,0,1,0,0
0.045361705,1,17,0,1,665.8,0,1,0,0
0.090390357,3,32,2,0,2324.9736,0,1,0,0
0.087029712,2,34,1,0,3205.1612,0,0,0,1
0.052054819,3,22,0,2,2101.9306,0,1,0,0
0.051952573,3,17,0,1,1821.6288,0,1,0,0
0.050786366,3,12,0,1,3643.2576,0,1,0,0
0.067141355,2,15,0,1,2942.836,0,1,0,0
0.121485195,1,32,2,0,587.2356,0,1,0,0
0.080640478,3,22,0,2,2886.243,0,1,0,0
0.037699254,2,17,0,1,2223.772,0,1,0,0
0.0,2,10,1,0,487.3656,0,0,1,0
0.034501405,4,12,0,1,5770.4886,0,1,0,0
0.053795154,2,34,1,0,1414.1592,0,0,0,1
0.044004675,3,22,0,2,5502.837,0,1,0,0
0.0,1,22,0,2,2181.8266,0,1,0,0
0.121250374,3,22,0,2,1565.9616,0,1,0,0
0.0,2,10,1,0,1054.6272,0,0,1,0
0.100230114,2,20,1,2,1667.829,0,1,0,0
0.167383061,3,22,0,2,2812.3392,0,1,0,0
0.034404732,1,15,0,1,489.363,0,1,0,0
0.082719632,3,17,0,1,2865.6032,0,1,0,0
0.041913535,1,15,0,1,1665.8316,0,1,0,0
0.0132043,2,12,0,1,2694.4926,0,1,0,0
0.041105789,1,22,0,2,1555.9746,0,1,0,0
0.141106202,1,34,1,0,3836.3396,0,0,0,1
0.036463975,1,17,0,1,543.2928,0,1,0,0
0.01946418,3,32,2,0,1950.794,0,1,0,0
0.0,1,32,2,0,177.7686,0,1,0,0
0.123086812,4,17,0,1,1035.319,0,1,0,0
0.105646853,1,15,0,1,949.4308,0,1,0,0
0.118149377,3,12,0,1,1283.6624,0,1,0,0
0.046545786,1,32,2,0,484.7024,0,1,0,0
0.065009745,1,32,2,0,934.7832,0,1,0,0
0.016630303,1,17,0,1,534.6374,0,1,0,0
0.134532392,1,20,1,2,878.856,0,1,0,0
0.083133128,2,20,1,2,1332.9316,0,1,0,0
0.039428167,2,10,1,0,3560.6984,0,0,1,0
0.0,1,10,1,0,647.8234,0,0,1,0
0.034823127,4,17,0,1,4993.5,0,1,0,0
0.148492521,4,15,0,1,1691.7978,0,1,0,0
0.065901299,3,10,1,0,1695.7926,0,0,1,0
0.041622264,2,20,1,2,4042.7376,0,1,0,0
0.064933297,3,34,1,0,4763.799,0,0,0,1
0.0945493,2,15,0,1,1640.5312,0,1,0,0
0.107076832,1,34,1,0,1288.9888,0,0,0,1
0.128674983,2,17,0,1,2334.9606,0,1,0,0
0.188322664,2,10,1,0,2207.127,0,0,1,0
0.0,2,34,0,2,437.4306,1,0,0,0
0.052025392,2,32,2,0,2370.248,0,1,0,0
0.065316099,3,34,1,0,5087.3778,0,0,0,1
0.01516265,2,21,0,0,103.199,1,0,0,0
0.053584207,4,22,0,2,4697.8848,0,1,0,0
0.020989132,3,32,2,0,2406.867,0,1,0,0
0.144017405,4,22,0,2,5736.5328,0,1,0,0
0.115978122,3,34,1,0,7192.6374,0,0,0,1
0.081465335,4,10,1,0,6611.394,0,0,1,0
0.041177505,2,12,0,1,3246.4408,0,1,0,0
0.042352822,1,10,1,0,1262.3568,0,0,1,0
0.074541867,1,10,1,0,1758.3778,0,0,1,0
0.18454121,4,17,0,1,4672.5844,0,1,0,0
0.114160573,4,12,0,1,3775.086,0,1,0,0
0.175352413,2,20,1,2,2478.7734,0,1,0,0
0.083590755,3,15,0,1,3067.3406,0,1,0,0
0.029471408,2,32,2,0,3281.7282,0,1,0,0
0.028282832,1,12,0,1,1086.5856,0,1,0,0
0.0,1,21,0,0,229.701,1,0,0,0
0.008208342,2,17,0,1,1528.011,0,1,0,0
0.03334929,3,10,1,0,1990.742,0,0,1,0
0.076060037,1,22,0,2,868.869,0,1,0,0
0.014301326,2,22,0,2,1230.3984,0,1,0,0
0.074931201,3,10,1,0,938.778,0,0,1,0
0.080131363,4,10,1,0,4194.54,0,0,1,0
0.167444431,3,32,2,0,1166.4816,0,1,0,0
0.03033748,4,20,1,2,5764.4964,0,1,0,0
0.04874969,1,15,0,1,113.8518,0,1,0,0
0.014788594,3,34,1,0,7443.644,0,0,0,1
0.111298111,3,12,0,1,3057.3536,0,1,0,0
0.05268526,1,32,2,0,3579.3408,0,1,0,0
0.018485511,4,10,1,0,1522.0188,0,0,1,0
0.184689756,1,32,2,0,450.0808,0,1,0,0
0.064153845,1,32,2,0,607.2096,0,1,0,0
0.092516598,2,32,2,0,1325.6078,0,1,0,0
0.104245198,2,20,1,2,1270.3464,0,1,0,0
0.041779181,1,34,1,0,1107.8912,0,0,0,1
0.07226985,4,10,1,0,3542.056,0,0,1,0
0.179806961,1,10,1,0,1534.0032,0,0,1,0
0.044995631,1,20,1,2,1308.297,0,1,0,0
0.053523765,1,12,0,1,1471.418,0,1,0,0
0.041459372,1,10,1,0,1239.7196,0,0,1,0
0.036234918,3,22,0,2,3896.2616,0,1,0,0
0.105445801,4,10,1,0,1496.0526,0,0,1,0
0.0,3,32,2,0,3460.8284,0,1,0,0
0.05997133,2,10,1,0,2870.9296,0,0,1,0
0.075595405,2,12,0,1,1259.6936,0,1,0,0
0.210375806,3,21,0,0,177.1028,1,0,0,0
0.059341019,1,15,0,1,798.96,0,1,0,0
0.18520944,4,12,0,1,3185.853,0,1,0,0
0.098566832,1,20,1,2,1488.063,0,1,0,0
0.11084417,3,20,1,2,5159.2842,0,1,0,0
0.0350152,3,34,1,0,5954.2494,0,0,0,1
0.023567538,4,20,1,2,4500.808,0,1,0,0
0.0,2,21,0,0,121.8414,1,0,0,0
0.04792722,3,15,0,1,4318.3788,0,1,0,0
0.036207786,2,17,0,1,3456.1678,0,1,0,0
0.044377096,3,32,2,0,1659.8394,0,1,0,0
0.034742632,2,17,0,1,759.012,0,1,0,0
0.116915909,3,34,1,0,4974.1918,0,0,0,1
0.062979148,1,17,0,1,1707.777,0,1,0,0
0.068604503,3,34,1,0,7488.9184,0,0,0,1
0.03294861,2,34,1,0,2488.7604,0,0,0,1
0.007450258,3,32,2,0,2816.334,0,1,0,0
0.093027718,2,20,1,2,2954.1546,0,1,0,0
0.164864915,4,34,0,2,761.0094,1,0,0,0
0.083498083,3,15,0,1,593.2278,0,1,0,0
0.014522363,1,34,1,0,1298.31,0,0,0,1
0.025963795,1,15,0,1,1150.5024,0,1,0,0
0.019012262,4,12,0,1,3072.667,0,1,0,0
0.059393919,3,15,0,1,3259.7568,0,1,0,0
0.027212058,3,20,1,2,2756.412,0,1,0,0
0.013263968,2,22,0,2,2930.1858,0,1,0,0
0.079113947,1,21,0,0,97.2068,1,0,0,0
0.03020851,3,22,0,2,1544.656,0,1,0,0
0.049634817,4,32,2,0,3165.879,0,1,0,0
0.047187038,2,22,0,2,1619.2256,0,1,0,0
0.066681333,3,22,0,2,387.4956,0,1,0,0
0.185218446,1,17,0,1,415.4592,0,1,0,0
0.162462044,1,21,0,0,226.372,1,0,0,0
0.031273559,3,20,1,2,1267.6832,0,1,0,0
0.042836778,3,22,0,2,1593.9252,0,1,0,0
0.114127418,2,34,0,2,585.904,1,0,0,0
0.146895866,2,10,1,0,3745.125,0,0,1,0
0.013420879,2,10,1,0,1810.976,0,0,1,0
0.026181893,3,22,0,2,2358.2636,0,1,0,0
0.012184999,1,12,0,1,145.8102,0,1,0,0
0.026428924,1,10,1,0,554.6114,0,0,1,0
0.045243613,2,34,1,0,3499.4448,0,0,0,1
0.0,2,22,0,2,1780.3492,0,1,0,0
0.076790922,3,34,1,0,2566.659,0,0,0,1
0.045950475,1,12,0,1,1230.3984,0,1,0,0
0.133673087,1,34,1,0,918.804,0,0,0,1
0.060252433,3,34,1,0,3079.9908,0,0,0,1
0.082529704,1,20,1,2,744.3644,0,1,0,0
0.082552214,3,22,0,2,716.4008,0,1,0,0
0.089272253,4,22,0,2,5113.344,0,1,0,0
0.072541731,1,17,0,1,886.8456,0,1,0,0
0.017536671,1,32,2,0,1039.9796,0,1,0,0
0.072088552,4,20,1,2,4554.072,0,1,0,0
0.092781435,2,17,0,1,1807.647,0,1,0,0
0.008644894,2,15,0,1,2665.8632,0,1,0,0
0.025342692,3,12,0,1,1751.054,0,1,0,0
0.031145743,3,15,0,1,2626.581,0,1,0,0
0.0,2,20,1,2,1470.0864,0,1,0,0
0.030108283,3,12,0,1,4362.3216,0,1,0,0
0.044391149,3,34,1,0,4476.1734,0,0,0,1
0.022639471,4,12,0,1,2241.0828,0,1,0,0
0.0,4,12,0,1,4733.838,0,1,0,0
0.139419417,1,34,0,2,258.3304,1,0,0,0
0.015278899,3,22,0,2,3174.5344,0,1,0,0
0.039329257,2,20,1,2,2924.8594,0,1,0,0
0.008579863,1,20,1,2,960.7494,0,1,0,0
0.028164527,3,21,0,0,539.298,1,0,0,0
0.0,2,15,0,1,2041.3428,0,1,0,0
0.054367971,1,15,0,1,996.0368,0,1,0,0
0.0273467,3,22,0,2,1757.712,0,1,0,0
0.016001434,4,12,0,1,1842.9344,0,1,0,0
0.165328057,3,15,0,1,3435.528,0,1,0,0
0.013529884,2,34,1,0,1402.1748,0,0,0,1
0.030510526,4,22,0,2,7833.8028,0,1,0,0
0.027699863,1,15,0,1,1221.0772,0,1,0,0
0.09646733,1,22,0,2,669.129,0,1,0,0
0.011636708,1,17,0,1,1061.951,0,1,0,0
0.141642219,3,22,0,2,2874.9244,0,1,0,0
0.044767801,4,34,1,0,4592.0226,0,0,0,1
0.028009382,2,21,0,0,419.454,1,0,0,0
0.1164455,3,32,2,0,5163.9448,0,1,0,0
0.013584408,2,32,2,0,323.5788,0,1,0,0
0.026950104,2,10,1,0,1265.02,0,0,1,0
0.054751689,1,17,0,1,622.523,0,1,0,0
0.076121831,2,22,0,2,1125.202,0,1,0,0
0.058516562,3,20,1,2,5198.5664,0,1,0,0
0.037923509,1,32,2,0,379.506,0,1,0,0
0.058365706,1,20,1,2,2432.8332,0,1,0,0
0.031346387,2,17,0,1,1657.842,0,1,0,0
0.015663185,2,32,2,0,3006.087,0,1,0,0
0.063750302,3,34,1,0,2287.023,0,0,0,1
0.07252476,2,34,1,0,1687.1372,0,0,0,1
0.038040837,3,12,0,1,3237.1196,0,1,0,0
0.049823902,1,32,2,0,2746.425,0,1,0,0
0.014560297,1,34,1,0,1331.6,0,0,0,1
0.026408698,1,34,1,0,607.8754,0,0,0,1
0.069446588,2,15,0,1,857.5504,0,1,0,0
0.03217132,3,15,0,1,4287.752,0,1,0,0
0.026046138,2,17,0,1,1773.6912,0,1,0,0
0.121848436,1,17,0,1,597.2226,0,1,0,0
0.108470504,1,10,1,0,441.4254,0,0,1,0
0.0,1,17,0,1,1431.47,0,1,0,0
0.038494623,4,32,2,0,2860.2768,0,1,0,0
0.122830885,1,34,1,0,3364.9532,0,0,0,1
0.038029746,1,17,0,1,1757.712,0,1,0,0
0.065207559,1,22,0,2,966.7416,0,1,0,0
0.037014587,2,17,0,1,1958.1178,0,1,0,0
0.133281968,1,21,0,0,129.1652,1,0,0,0
0.045299563,1,15,0,1,365.5242,0,1,0,0
0.121149472,1,32,2,0,1783.6782,0,1,0,0
0.094083303,4,32,2,0,2790.3678,0,1,0,0
0.0,3,20,1,2,2328.3026,0,1,0,0
0.0,3,12,0,1,2822.992,0,1,0,0
0.035022503,1,34,1,0,2045.3376,0,0,0,1
0.016060186,1,17,0,1,505.3422,0,1,0,0
0.009014978,2,34,1,0,3095.97,0,0,0,1
0.096733815,4,22,0,2,5141.3076,0,1,0,0
0.102607233,1,10,1,0,808.947,0,0,1,0
0.024521191,2,15,0,1,2665.8632,0,1,0,0
0.160624116,2,12,0,1,2588.6304,0,1,0,0
0.052165855,2,32,2,0,1108.557,0,1,0,0
0.0,3,17,0,1,1304.968,0,1,0,0
0.0,1,17,0,1,331.5684,0,1,0,0
0.07753654,3,34,1,0,3235.788,0,0,0,1
0.024928351,1,32,2,0,3089.312,0,1,0,0
0.08071118,2,34,1,0,3355.632,0,0,0,1
0.080968973,3,10,1,0,2037.348,0,0,1,0
0.057485328,2,20,1,2,1867.569,0,1,0,0
0.149669322,3,17,0,1,898.83,0,1,0,0
0.024776026,3,34,1,0,7759.899,0,0,0,1
0.061165512,2,15,0,1,2848.2924,0,1,0,0
0.041718456,1,34,1,0,2868.9322,0,0,0,1
0.06100886,3,32,2,0,3617.9572,0,1,0,0
0.167799329,4,15,0,1,5243.8408,0,1,0,0
0.167351411,3,15,0,1,2109.2544,0,1,0,0
0.071832909,1,15,0,1,721.0614,0,1,0,0
0.041886576,1,32,2,0,1203.1006,0,1,0,0
0.150341867,1,34,1,0,1868.2348,0,0,0,1
0.020542737,1,32,2,0,322.2472,0,1,0,0
0.045047439,3,22,0,2,3942.8676,0,1,0,0
0.091008572,2,20,1,2,3195.84,0,1,0,0
0.07549348,2,15,0,1,3338.3212,0,1,0,0
0.156286566,4,20,1,2,4086.0146,0,1,0,0
0.033735909,2,10,1,0,1856.2504,0,0,1,0
0.078547351,1,34,1,0,1380.8692,0,0,0,1
0.093653464,2,15,0,1,1267.0174,0,1,0,0
0.036107198,3,10,1,0,5182.5872,0,0,1,0
0.109003832,2,34,0,2,147.1418,1,0,0,0
0.073480266,1,21,0,0,58.5904,1,0,0,0
0.113234914,3,32,2,0,5367.6796,0,1,0,0
0.037711338,1,34,1,0,1358.232,0,0,0,1
0.016054884,4,17,0,1,5976.2208,0,1,0,0
0.021170542,2,34,1,0,2251.7356,0,0,0,1
0.065188619,3,34,0,2,181.7634,1,0,0,0
0.117537563,3,32,2,0,5443.5808,0,1,0,0
0.01430324,1,17,0,1,1547.3192,0,1,0,0
0.137697119,1,21,0,0,145.8102,1,0,0,0
0.047008497,2,34,1,0,5063.409,0,0,0,1
0.0,3,20,1,2,3067.3406,0,1,0,0
0.060863167,1,15,0,1,2857.6136,0,1,0,0
0.0,1,15,0,1,1406.1696,0,1,0,0
0.045105407,1,34,0,2,178.4344,1,0,0,0
0.076855207,1,20,1,2,1470.0864,0,1,0,0
0.024482644,2,10,1,0,2896.23,0,0,1,0
0.0,3,34,1,0,6515.5188,0,0,0,1
0.020474913,4,10,1,0,996.0368,0,0,1,0
0.062044506,1,22,0,2,948.0992,0,1,0,0
0.220225608,1,34,0,2,87.2198,1,0,0,0
0.079794329,1,12,0,1,1178.466,0,1,0,0
0.114916546,3,34,0,2,565.2642,1,0,0,0
0.00597362,3,32,2,0,2137.8838,0,1,0,0
0.146973462,3,21,0,0,547.2876,1,0,0,0
0.07376631,4,32,2,0,2691.8294,0,1,0,0
0.049349121,2,34,1,0,3057.3536,0,0,0,1
0.328390948,2,34,0,2,588.5672,1,0,0,0
0.13267058,1,22,0,2,978.726,0,1,0,0
0.012455787,3,15,0,1,2356.932,0,1,0,0
0.058142797,3,34,1,0,3086.6488,0,0,0,1
0.006289291,3,34,0,2,461.3994,1,0,0,0
0.04929502,3,20,1,2,2696.49,0,1,0,0
0.054362695,2,12,0,1,1649.8524,0,1,0,0
0.110356797,1,21,0,0,126.502,1,0,0,0
0.085274988,2,22,0,2,2014.7108,0,1,0,0
0.164542555,2,32,2,0,1707.777,0,1,0,0
0.160292264,1,17,0,1,932.12,0,1,0,0
0.112859454,2,12,0,1,2157.192,0,1,0,0
0.021569566,3,15,0,1,4643.955,0,1,0,0
0.073055148,1,34,1,0,1280.9992,0,0,0,1
0.119345629,4,12,0,1,2366.919,0,1,0,0
0.072334667,1,32,2,0,886.8456,0,1,0,0
0.108148913,1,32,2,0,958.752,0,1,0,0
0.07585337,1,20,1,2,1150.5024,0,1,0,0
0.062655235,3,17,0,1,2641.8944,0,1,0,0
0.022278477,2,22,0,2,1547.985,0,1,0,0
0.020961192,1,10,1,0,619.194,0,0,1,0
0.025993423,2,22,0,2,2808.3444,0,1,0,0
0.018838681,1,34,1,0,2266.3832,0,0,0,1
0.105577348,1,15,0,1,1929.4884,0,1,0,0
0.129086113,1,20,1,2,1054.6272,0,1,0,0
0.113125627,1,17,0,1,1155.8288,0,1,0,0
0.070699313,1,12,0,1,1174.4712,0,1,0,0
0.151467821,3,10,1,0,3412.8908,0,0,1,0
0.03616416,3,21,0,0,300.9416,1,0,0,0
0.062606583,3,21,0,0,387.4956,1,0,0,0
0.0704378,2,34,1,0,2942.836,0,0,0,1
0.079844043,4,32,2,0,4098.6648,0,1,0,0
0.120139206,1,20,1,2,452.744,0,1,0,0
0.032028115,3,10,1,0,3211.8192,0,0,1,0
0.120497266,3,22,0,2,2620.5888,0,1,0,0
0.023492524,3,15,0,1,1414.1592,0,1,0,0
0.122657336,2,20,1,2,1565.9616,0,1,0,0
0.070588037,1,10,1,0,1043.9744,0,0,1,0
0.073024401,2,34,1,0,3115.944,0,0,0,1
0.159587755,2,32,2,0,729.051,0,1,0,0
0.088821765,2,12,0,1,2956.152,0,1,0,0
0.136810742,4,22,0,2,527.3136,0,1,0,0
0.128682722,3,17,0,1,1058.622,0,1,0,0
0.109459733,1,34,1,0,1320.9472,0,0,0,1
0.096644015,2,12,0,1,3047.3666,0,1,0,0
0.013120028,4,22,0,2,1725.7536,0,1,0,0
0.0,2,34,0,2,143.147,1,0,0,0
0.048339408,1,10,1,0,446.7518,0,0,1,0
0.08165845,1,10,1,0,585.904,0,0,1,0
0.04975339,4,20,1,2,6331.758,0,1,0,0
0.030379382,3,12,0,1,1853.5872,0,1,0,0
0.065810045,2,22,0,2,2247.075,0,1,0,0
0.0,1,21,0,0,33.29,1,0,0,0
0.025272781,2,12,0,1,445.4202,0,1,0,0
0.019314961,3,21,0,0,657.8104,1,0,0,0
0.071282168,1,10,1,0,223.7088,0,0,1,0
0.184843579,1,22,0,2,727.0536,0,1,0,0
0.122896411,2,34,0,2,218.3824,1,0,0,0
0.082935004,2,32,2,0,2665.8632,0,1,0,0
0.161350176,3,21,0,0,591.2304,1,0,0,0
0.106968096,2,32,2,0,2311.6576,0,1,0,0
0.159582185,4,20,1,2,7017.532,0,1,0,0
0.14453827,3,34,0,2,895.501,1,0,0,0
0.038685802,4,22,0,2,4655.2736,0,1,0,0
0.172309903,1,34,0,2,198.4084,1,0,0,0
0.037690731,1,20,1,2,451.4124,0,1,0,0
0.05787008,1,34,0,2,50.6008,1,0,0,0
0.026409147,2,10,1,0,615.1992,0,0,1,0
0.064367627,2,32,2,0,876.1928,0,1,0,0
0.173516063,2,22,0,2,2454.1388,0,1,0,0
0.12898088,4,34,0,2,251.6724,1,0,0,0
0.048115543,3,17,0,1,4102.6596,0,1,0,0
0.077899109,3,15,0,1,2696.49,0,1,0,0
0.13093275,1,34,1,0,1569.9564,0,0,0,1
0.098464979,3,21,0,0,189.753,1,0,0,0
0.037372847,3,32,2,0,3099.9648,0,1,0,0
0.032230526,1,20,1,2,743.0328,0,1,0,0
0.040357315,3,22,0,2,1611.9018,0,1,0,0
0.07461309,2,15,0,1,1215.7508,0,1,0,0
0.160936178,3,34,0,2,367.5216,1,0,0,0
0.019502354,2,10,1,0,3150.5656,0,0,1,0
0.065577449,3,34,1,0,7370.406,0,0,0,1
0.016944719,4,32,2,0,2954.8204,0,1,0,0
0.065576228,1,32,2,0,643.1628,0,1,0,0
0.02579577,1,34,0,2,89.2172,1,0,0,0
0.010008699,3,20,1,2,4940.236,0,1,0,0
0.053362086,1,15,0,1,735.709,0,1,0,0
0.064621927,3,32,2,0,1170.4764,0,1,0,0
0.018126724,2,12,0,1,1135.189,0,1,0,0
0.0,4,10,1,0,3823.0236,0,0,1,0
0.049263979,3,32,2,0,1549.9824,0,1,0,0
0.021343732,1,21,0,0,114.5176,1,0,0,0
0.110681931,1,34,1,0,1033.3216,0,0,0,1
0.061955439,2,34,1,0,4561.3958,0,0,0,1
0.076483451,3,34,1,0,2416.854,0,0,0,1
0.024701262,3,17,0,1,2133.2232,0,1,0,0
0.02671821,1,10,1,0,1482.7366,0,0,1,0
0.016597651,2,32,2,0,2892.2352,0,1,0,0
0.0514111,1,34,1,0,984.7182,0,0,0,1
0.112985849,3,21,0,0,745.696,1,0,0,0
0.11411709,1,22,0,2,1323.6104,0,1,0,0
0.0,2,12,0,1,1547.3192,0,1,0,0
0.175033524,1,12,0,1,647.1576,0,1,0,0
0.020760673,2,17,0,1,1798.9916,0,1,0,0
0.061405051,3,12,0,1,1973.4312,0,1,0,0
0.026676216,1,15,0,1,1737.738,0,1,0,0
0.029380407,2,34,1,0,1864.24,0,0,0,1
0.025715562,3,32,2,0,1516.0266,0,1,0,0
0.065026434,4,12,0,1,5060.08,0,1,0,0
0.066315023,1,17,0,1,2157.192,0,1,0,0
0.023664054,4,12,0,1,5400.9696,0,1,0,0
0.154627247,3,34,1,0,5469.547,0,0,0,1
0.205294827,3,21,0,0,174.4396,1,0,0,0
0.152261999,2,12,0,1,1278.336,0,1,0,0
0.0,2,15,0,1,1917.504,0,1,0,0
0.136275173,2,15,0,1,1017.3424,0,1,0,0
0.174621343,2,20,1,2,1998.7316,0,1,0,0
0.038597077,1,17,0,1,615.1992,0,1,0,0
0.029799965,1,17,0,1,314.2576,0,1,0,0
0.011314423,2,21,0,0,123.173,1,0,0,0
0.072410764,1,20,1,2,1020.6714,0,1,0,0
0.028118435,1,15,0,1,1222.4088,0,1,0,0
0.163350221,2,34,0,2,474.0496,1,0,0,0
0.093307713,4,12,0,1,1506.0396,0,1,0,0
0.105994654,3,21,0,0,762.341,1,0,0,0
0.067055339,3,10,1,0,1277.0044,0,0,1,0
0.107376743,2,15,0,1,3547.3824,0,1,0,0
0.043810028,3,34,1,0,6042.135,0,0,0,1
0.118672537,3,21,0,0,384.8324,1,0,0,0
0.126897925,2,10,1,0,1223.0746,0,0,1,0
0.014076503,4,10,1,0,2182.4924,0,0,1,0
0.088305478,2,15,0,1,1478.076,0,1,0,0
0.090153756,2,17,0,1,1418.154,0,1,0,0
0.182501773,4,32,2,0,5061.4116,0,1,0,0
0.108710162,3,22,0,2,2888.2404,0,1,0,0
0.058446424,3,34,1,0,5518.1504,0,0,0,1
0.054990009,1,22,0,2,741.0354,0,1,0,0
0.15528831,4,34,1,0,9133.4444,0,0,0,1
0.018021361,2,15,0,1,1857.582,0,1,0,0
0.0816559,2,12,0,1,2836.308,0,1,0,0
0.010755465,3,32,2,0,2982.784,0,1,0,0
0.050111641,3,21,0,0,167.7816,1,0,0,0
0.048931174,2,15,0,1,1150.5024,0,1,0,0
0.065960909,4,12,0,1,9275.9256,0,1,0,0
0.036319195,4,15,0,1,5038.1086,0,1,0,0
0.039055756,3,34,1,0,2115.9124,0,0,0,1
0.049395242,1,34,1,0,1885.5456,0,0,0,1
0.038789271,2,20,1,2,703.0848,0,1,0,0
0.012659235,2,10,1,0,2656.542,0,0,1,0
0.108010006,1,15,0,1,713.0718,0,1,0,0
0.061934991,3,32,2,0,1691.7978,0,1,0,0
0.104421237,1,32,2,0,2157.192,0,1,0,0
0.053980686,3,32,2,0,2561.9984,0,1,0,0
0.088121336,2,32,2,0,2059.9852,0,1,0,0
0.126359196,2,15,0,1,1334.2632,0,1,0,0
0.034584356,4,34,1,0,10236.675,0,0,0,1
0.031267496,1,22,0,2,692.432,0,1,0,0
0.024304264,2,10,1,0,1488.7288,0,0,1,0
0.040144377,4,12,0,1,6622.7126,0,1,0,0
0.063851475,4,15,0,1,3139.9128,0,1,0,0
